ciclo,periodo,tipo_recurso_clase,desc_tipo_recurso_clase,rubro,desc_rubro,tipo,desc_tipo,clase,desc_clase,concepto,desc_concepto,concepto_especifico,desc_concepto_esp,monto_estimado,monto_recaudado
2019,Cuenta Pública,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.3,Por el Impuesto Sobre la Renta,,,1422608565,2750422866
2019,Cuenta Pública,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.3,Otros,,,0,3016
2019,Cuenta Pública,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.4,Por Multas Administrativas Impuestas por Autoridades Federales No Fiscales,,,,,34604320,20179175
2019,Cuenta Pública,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.6,Fondo de Compensación del Régimen de Pequeños Contribuyentes y del Régimen de Intermedios,,,,,199986193,132513482
2019,Cuenta Pública,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.5,Fondos Distintos de Aportaciones,8.5.1,Fideicomiso para la Infraestructura de los Estados,,,,,0,183121194.4
2019,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.1,Predial,,,,,14723703115,16956132054
2019,Tercer Trimestre,1,Ingresos locales,1,Impuestos,1.7,Accesorios de los Impuestos,1.7.1,Accesorios de los Impuestos,,,,,523243237,251821014.7
2019,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.1,Por los Servicios de Grúa y Almacenaje de Vehículos,,,,,32312463,29090485.9
2019,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.6,Por los Servicios de Recolección y Recepción de Residuos Sólidos,,,,,16489936,14762366.92
2019,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.2,Por la Prestación de Servicios de Registro Civil,,,,,185039162,189278593.2
2019,Tercer Trimestre,1,Ingresos locales,4,Derechos,4.5,Accesorios de los Derechos,4.5.1,Accesorios de los Derechos,,,,,193979752,90033366.81
2019,Tercer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.3,Venta de Hologramas de la Verificación Vehicular Obligatoria,,,267305916,256304878.2
2019,Tercer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.1,Multas,6.1.1.1,Multas de Tránsito,,,386769667,455998445.9
2019,Tercer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.1,"Sanciones, Responsabilidades e Indemnizaciones",,,18568552,1350098643
2019,Tercer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.2,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales y Fideicomisos No Empresariales y No Financieros,,,,,,,7453979534,9011829378
2019,Tercer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.3,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales Empresariales No Financieras con Participación Estatal Mayoritaria,,,,,,,688929153,544390514.8
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.4,Fondo de Fiscalización y Recaudación,,,,,2863586826,2706668795
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.3,Fondo de Aportaciones para la Seguridad Pública,,,,,441779221,450132812.9
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales,,,,,5193215055,5349381280
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.1,Impuesto sobre Automóviles Nuevos,,,,,1672527451,1336814018
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.2,Por Gastos de Ejecución,,,2003238,3121115
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.1,Por el Impuesto sobre la Renta por Enajenación de Bienes Inmuebles y Construcciones,,,625395128,476709799
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.4,Por Multas Administrativas Impuestas por Autoridades Federales No Fiscales,,,,,27419155,13006946
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.6,Fondo de Compensación del Régimen de Pequeños Contribuyentes y del Régimen de Intermedios,,,,,167062313,110230037
2019,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.5,Fondos Distintos de Aportaciones,8.5.2,Fondo de Estabilización de los Ingresos de las Entidades Federativas,,,,,0,299254299.5
2019,Anual,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.1,Sobre Espectáculos Públicos,,,,,464395993,
2019,Anual,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.2,"Sobre Loterías, Rifas, Sorteos y Concursos",,,,,499617650,
2019,Anual,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.3,Por la Prestación de Servicios de Hospedaje,,,,,512220156,
2019,Anual,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.4,Por los Servicios de Construcción y Operación Hidráulica y Por la Autorización para Usar las Redes de Agua y Drenaje,,,,,170968368,
2019,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.1,Por Cuotas de Recuperación por Servicios Médicos,,,,,13412525,
2019,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.4,"Por la Prestación de Servicios del Registro Público de la Propiedad y de Comercio, y del Archivo General de Notarías",,,,,1510320377,
2019,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.5,Por los Servicios de Control Vehicular,,,,,2882284448,
2019,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.7,Por los Servicios de Alineamiento y Señalamiento de Número Oficial y Expedición de Constancias de Zonificación y Uso de Inmuebles,,,,,83681667,
2019,Anual,1,Ingresos locales,4,Derechos,4.4,Otros Derechos,4.4.1,Otros Derechos,,,,,420801304,
2019,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.2,Productos que se Destinen a la Unidad Generadora de los mismos,,,582773127,
2019,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenación de bienes no sujetos al régimen de dominio público",5.1.2.1,Enajenación de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.3,Tierras y construcciones,3905725,
2019,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.4,Otros productos que generan ingresos corrientes,5.1.4.1,Otros productos,,,7157524,
2019,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.3,Accesorios de los Productos,,,,,0,
2019,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.1,Multas,6.1.1.2,"Otras Multas Administrativas, así como las Impuestas por Autoridades Judiciales y Reparación del daño denunciado por los Ofendidos",,,405240995,
2019,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.2,Resarcimientos,,,6078253,
2019,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.3,"Seguros, Reaseguros, Fianzas y Cauciones",,,10043116,
2019,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Aprovechamientos por Participaciones Derivadas de la Aplicación de Leyes,6.1.5.1,Donativos y donaciones,,,450000000,
2019,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Otros Aprovechamientos,6.1.6.3,Aprovechamientos que se Destinen a la Unidad Generadora de los mismos,,,475667171,
2019,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Otros Aprovechamientos,6.1.6.4,Otros No Especificados,,,2922534278,
2019,Anual,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.3,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales Empresariales No Financieras con Participación Estatal Mayoritaria,,,,,,,961627342,
2019,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.3,Participaciones en el Impuesto Especial sobre Producción y Servicios,,,,,1983946643,
2019,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.5,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,,,,,2151486485,
2019,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.3,Por el Impuesto Sobre la Renta,,,1422608565,
2019,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.4,Otros,,,395051340,
2019,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.4,Por Multas Administrativas Impuestas por Autoridades Federales No Fiscales,,,,,34604320,
2019,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.5,Fondo de Compensación del ISAN,,,,,597127395,
2019,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.6,Fondo de Compensación del Régimen de Pequeños Contribuyentes y del Régimen de Intermedios,,,,,199986193,
2019,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.5,Fondos Distintos de Aportaciones,8.5.2,Fondo de Estabilización de los Ingresos de las Entidades Federativas,,,,,0,
2019,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.1,Predial,,,,,10920575128,11311195724
2019,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.1,Por los Servicios de Grúa y Almacenaje de Vehículos,,,,,10652400,9909654
2019,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.2,Por el Estacionamiento de Vehículos en la Vía Pública,,,,,25534421,23020376
2019,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.4,Por los Servicios de Construcción y Operación Hidráulica y Por la Autorización para Usar las Redes de Agua y Drenaje,,,,,34637593,25499719
2019,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.1,Por Cuotas de Recuperación por Servicios Médicos,,,,,3475385,2925655
2019,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.4,"Por la Prestación de Servicios del Registro Público de la Propiedad y de Comercio, y del Archivo General de Notarías",,,,,353184794,347565145
2019,Primer Trimestre,1,Ingresos locales,4,Derechos,4.4,Otros Derechos,4.4.1,Otros Derechos,,,,,98139281,79340557
2019,Primer Trimestre,1,Ingresos locales,4,Derechos,4.5,Accesorios de los Derechos,4.5.1,Accesorios de los Derechos,,,,,61582084,54464976
2019,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenación de bienes no sujetos al régimen de dominio público",5.1.2.1,Enajenación de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.2,Planta de Asfalto,93049999,44271716
2019,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.1,"Sanciones, Responsabilidades e Indemnizaciones",,,5557792,0
2019,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.4,Aprovechamientos provenientes de obras públicas,6.1.4.1,Sobre Tierras y Construcciones del Dominio Público,,,120489824,96649869
2019,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Otros Aprovechamientos,6.1.6.2,Venta de Bases para Licitaciones Públicas,,,2606607,0
2019,Primer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.3,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales Empresariales No Financieras con Participación Estatal Mayoritaria,,,,,,,114795674,131159292
2019,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.1,Fondo General de Participaciones,,,,,16466856157,17430070260
2019,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.6,Por ingresos derivados del entero de impuestos,,,,,2315699300,3054362836
2019,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.2,Fondo de Aportaciones Múltiples,,,,,145949541,229290532
2019,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.3,Convenios,8.3.1,Convenios con la Federación,,,,,1328833334,1547419105
2019,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.1,Impuesto sobre Automóviles Nuevos,,,,,583682493,453509546
2019,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.1,Por el Impuesto al Valor Agregado,,,332226996,331767158
